,name,x1,x2,y1,y2,classname,newFilename
455,2094.jpg,2001,64,2193,273,face_with_mask,20012094.jpg
1458,01559_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01559_Mask_Mouth_Chin.jpg
1224,5542.jpg,479,72,792,499,face_other_covering,4795542.jpg
1230,01320_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01320_Mask_Mouth_Chin.jpg
543,00590_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00590_Mask_Mouth_Chin.jpg
3452,3058.png,2,5,524,521,face_with_mask,23058.png
1368,6134.jpg,416,2,616,236,face_other_covering,4166134.jpg
3512,6009.jpg,525,172,570,223,face_other_covering,5256009.jpg
3242,4176.png,4,90,174,336,face_with_mask,44176.png
2646,4941.png,21,141,91,212,face_no_mask,214941.png
669,00726_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00726_Mask_Mouth_Chin.jpg
3322,6200.jpeg,14,2,540,561,face_no_mask,146200.jpeg
1975,5407.jpg,234,129,618,625,face_other_covering,2345407.jpg
120,6041.jpg,47,116,160,242,face_no_mask,476041.jpg
1080,01163_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01163_Mask_Mouth_Chin.jpg
2397,6068.jpg,183,104,229,165,face_no_mask,1836068.jpg
2800,2846.png,140,50,242,195,face_with_mask,1402846.png
424,3623.png,131,51,260,214,face_other_covering,1313623.png
486,00533_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00533_Mask_Mouth_Chin.jpg
319,00350_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00350_Mask_Mouth_Chin.jpg
4047,2288.png,257,70,368,209,face_with_mask,2572288.png
4417,2860.png,148,111,188,156,face_with_mask,1482860.png
2318,4498.png,704,153,811,384,face_with_mask,7044498.png
2917,3466.png,464,124,611,304,face_with_mask,4643466.png
2111,4005.png,14,59,342,432,face_with_mask,144005.png
3179,4245.png,244,158,335,306,face_with_mask,2444245.png
3902,2026.jpg,61,2,236,203,face_with_mask,612026.jpg
3008,2034.jpg,720,171,804,280,face_with_mask,7202034.jpg
4337,4207.png,83,21,166,144,face_with_mask,834207.png
213,00236_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00236_Mask_Mouth_Chin.jpg
1316,01413_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01413_Mask_Mouth_Chin.jpg
1538,01641_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01641_Mask_Mouth_Chin.jpg
4280,5960.jpg,355,289,444,378,face_no_mask,3555960.jpg
671,5677.jpg,252,3,452,272,face_other_covering,2525677.jpg
1165,01253_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01253_Mask_Chin.jpg
2387,5207.jpg,623,37,838,219,face_with_mask,6235207.jpg
198,00220_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00220_Mask_Mouth_Chin.jpg
518,00565_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00565_Mask_Mouth_Chin.jpg
3272,2278.png,142,93,295,288,face_with_mask_incorrect,1422278.png
4149,6355.jpg,562,98,715,256,face_no_mask,5626355.jpg
4307,3990.png,104,3,627,572,face_other_covering,1043990.png
2334,4674.png,9,184,146,380,face_with_mask,94674.png
178,00198_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00198_Mask_Mouth_Chin.jpg
747,4866.png,600,134,638,173,face_with_mask,6004866.png
650,4085.png,282,95,354,218,face_with_mask_incorrect,2824085.png
5056,1881.jpg,630,12,1002,445,face_with_mask,6301881.jpg
1416,6007.jpg,529,164,609,273,face_no_mask,5296007.jpg
721,6080.jpg,701,79,814,253,face_no_mask,7016080.jpg
884,2870.png,10,146,99,257,face_with_mask,102870.png
2602,2494.png,21,207,134,335,face_with_mask,212494.png
29,3334.png,271,52,406,195,face_no_mask,2713334.png
4776,2556.png,66,113,110,163,face_with_mask,662556.png
1813,01927_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01927_Mask_Mouth_Chin.jpg
1629,01739_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01739_Mask_Chin.jpg
1818,01933_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01933_Mask_Mouth_Chin.jpg
3358,6398.jpg,383,537,602,863,face_with_mask,3836398.jpg
1143,01230_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01230_Mask_Mouth_Chin.jpg
304,00333_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00333_Mask_Mouth_Chin.jpg
316,00347_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00347_Mask_Mouth_Chin.jpg
1841,5425.jpg,110,65,610,765,face_with_mask,1105425.jpg
370,6100.jpg,2377,612,2602,875,face_no_mask,23776100.jpg
203,2027.jpg,491,41,1224,855,face_no_mask,4912027.jpg
2486,2613.png,310,53,403,177,face_with_mask,3102613.png
3054,3459.png,647,2,866,298,face_with_mask,6473459.png
2857,2277.png,271,83,323,142,face_no_mask,2712277.png
1632,01742_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01742_Mask_Mouth_Chin.jpg
643,3377.png,92,103,314,326,face_with_mask,923377.png
1564,01671_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01671_Mask_Mouth_Chin.jpg
1074,3421.png,386,163,513,319,face_with_mask,3863421.png
851,00916_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00916_Mask_Mouth_Chin.jpg
312,00343_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00343_Mask_Mouth_Chin.jpg
598,5719.jpg,319,120,696,593,face_other_covering,3195719.jpg
1174,1989.jpg,128,30,237,183,face_no_mask,1281989.jpg
2064,4571.png,88,8,498,612,face_with_mask,884571.png
1007,01086_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01086_Mask_Mouth_Chin.jpg
1225,01315_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01315_Mask_Mouth_Chin.jpg
5042,2298.png,0,209,67,315,face_with_mask,02298.png
3300,3332.png,44,0,397,522,face_with_mask,443332.png
3283,4653.png,263,145,306,196,face_no_mask,2634653.png
9,00010_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00010_Mask_Mouth_Chin.jpg
1624,2371.png,432,382,473,435,face_with_mask,4322371.png
2863,3375.png,87,28,246,250,face_other_covering,873375.png
1415,3420.png,250,111,326,203,face_with_mask,2503420.png
4688,6000.jpg,349,545,422,642,face_no_mask,3496000.jpg
4678,5169.jpg,31,1,73,46,face_with_mask,315169.jpg
90,2205.png,83,6,545,558,face_with_mask,832205.png
933,4908.png,417,22,599,243,face_with_mask,4174908.png
2077,6165.jpg,470,204,741,551,face_no_mask,4706165.jpg
654,00711_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00711_Mask_Mouth_Chin.jpg
1271,3479.png,194,0,510,426,face_with_mask,1943479.png
1044,5634.jpg,348,39,431,131,face_no_mask,3485634.jpg
1847,01964_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01964_Mask_Mouth_Chin.jpg
1608,3632.png,149,59,518,552,face_with_mask,1493632.png
1448,5974.jpg,5,1,118,96,face_no_mask,55974.jpg
3013,6042.jpg,4,188,160,425,face_no_mask,46042.jpg
301,00329_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00329_Mask_Mouth_Chin.jpg
503,5228.jpeg,103,79,209,207,face_with_mask,1035228.jpeg
1875,01992_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01992_Mask_Mouth_Chin.jpg
4943,6349.jpg,430,35,547,194,face_other_covering,4306349.jpg
1302,3301.png,521,200,626,334,face_with_mask,5213301.png
4535,4201.png,10,41,351,477,face_with_mask,104201.png
1495,4550.png,248,41,370,165,face_with_mask,2484550.png
578,3917.png,171,2,527,505,face_with_mask,1713917.png
1780,01894_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01894_Mask_Mouth_Chin.jpg
912,2953.png,276,11,476,204,face_other_covering,2762953.png
448,00495_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00495_Mask_Mouth_Chin.jpg
4032,4025.png,257,20,307,83,face_with_mask,2574025.png
1504,2466.png,13,6,287,285,face_with_mask,132466.png
3548,5620.jpg,313,3,568,291,face_no_mask,3135620.jpg
2204,2489.png,294,255,339,311,face_with_mask,2942489.png
4139,4291.png,162,161,384,442,face_with_mask,1624291.png
1178,4211.png,246,106,367,255,face_with_mask,2464211.png
4478,1991.jpg,2997,1201,3352,1632,face_with_mask,29971991.jpg
2325,3120.png,135,285,163,319,face_with_mask,1353120.png
1864,2094.jpg,949,77,1113,277,face_other_covering,9492094.jpg
3160,4161.png,181,19,384,323,face_with_mask,1814161.png
4754,3785.png,225,113,335,275,face_with_mask,2253785.png
1524,01626_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01626_Mask_Mouth_Chin.jpg
1376,01475_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01475_Mask_Mouth_Chin.jpg
4936,2125.png,590,256,710,366,face_other_covering,5902125.png
553,00601_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00601_Mask_Mouth_Chin.jpg
4255,6018.jpg,554,269,598,349,face_no_mask,5546018.jpg
1169,01257_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01257_Mask_Chin.jpg
1494,01596_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01596_Mask_Mouth_Chin.jpg
314,00345_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00345_Mask_Mouth_Chin.jpg
1355,3572.png,356,268,379,289,face_no_mask,3563572.png
3396,4413.png,280,54,605,459,face_with_mask,2804413.png
3006,6041.jpg,173,18,253,129,face_other_covering,1736041.jpg
2736,2497.png,132,158,276,327,face_no_mask,1322497.png
4975,4398.png,46,60,325,431,face_with_mask,464398.png
4685,4969.png,28,6,304,357,face_with_mask,284969.png
4098,2670.png,550,23,651,140,face_with_mask,5502670.png
1365,3449.png,203,20,401,289,face_with_mask,2033449.png
1821,6013.jpg,599,20,638,79,face_other_covering,5996013.jpg
4403,4674.png,221,138,320,287,face_with_mask,2214674.png
4310,5341.jpg,291,9,463,191,face_other_covering,2915341.jpg
1681,01792_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01792_Mask_Chin.jpg
180,3178.png,625,17,802,242,face_with_mask,6253178.png
849,00914_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00914_Mask_Mouth_Chin.jpg
3939,4561.png,208,102,319,244,face_with_mask,2084561.png
4951,1972.jpg,361,208,412,267,face_with_mask,3611972.jpg
4989,3612.png,24,201,107,307,face_with_mask,243612.png
3841,3476.png,263,315,493,630,face_other_covering,2633476.png
4675,4440.png,387,54,456,140,face_other_covering,3874440.png
1153,5303.jpg,204,136,665,726,face_no_mask,2045303.jpg
682,00741_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00741_Mask_Mouth_Chin.jpg
4118,4015.png,302,59,361,162,face_with_mask,3024015.png
3616,3727.png,108,171,238,315,face_with_mask,1083727.png
3517,4170.png,349,5,487,142,face_with_mask,3494170.png
1682,01793_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01793_Mask_Mouth_Chin.jpg
1623,01733_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01733_Mask_Mouth_Chin.jpg
3528,5380.jpg,235,163,656,753,face_no_mask,2355380.jpg
4074,4796.png,288,68,474,295,face_no_mask,2884796.png
2132,3738.png,398,213,456,275,face_with_mask,3983738.png
2383,3124.png,355,100,460,243,face_with_mask,3553124.png
2688,3002.png,156,268,230,343,face_with_mask,1563002.png
2069,1917.jpg,83,28,232,196,face_with_mask,831917.jpg
729,00791_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00791_Mask_Mouth_Chin.jpg
3997,4512.png,50,1,310,370,face_with_mask,504512.png
2459,5951.jpg,335,101,473,244,face_other_covering,3355951.jpg
845,4040.png,905,135,967,201,face_with_mask,9054040.png
1777,2526.png,199,5,460,346,face_with_mask,1992526.png
285,5307.jpg,259,15,452,267,face_no_mask,2595307.jpg
3375,5259.jpg,384,0,1583,1149,face_no_mask,3845259.jpg
418,4952.png,905,0,1055,181,face_with_mask,9054952.png
1173,01261_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01261_Mask_Mouth_Chin.jpg
2263,5173.jpg,198,0,848,819,face_no_mask,1985173.jpg
1525,4283.png,70,7,423,427,face_with_mask,704283.png
2545,6228.jpg,27,255,49,285,face_no_mask,276228.jpg
2349,6228.jpg,599,287,666,362,face_other_covering,5996228.jpg
1019,1952.jpg,701,96,944,362,face_other_covering,7011952.jpg
1362,5272.jpg,67,3,255,227,face_other_covering,675272.jpg
1131,6054.png,13,62,155,191,face_no_mask,136054.png
1581,5169.jpg,239,31,277,73,face_with_mask,2395169.jpg
1374,1835.jpg,656,78,764,211,face_with_mask,6561835.jpg
4532,3785.png,546,114,669,272,face_with_mask,5463785.png
3262,5670.jpg,431,306,629,569,face_no_mask,4315670.jpg
3581,3469.png,513,133,590,245,face_with_mask,5133469.png
641,00697_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00697_Mask_Mouth_Chin.jpg
483,4728.png,633,175,706,241,face_with_mask,6334728.png
1831,01947_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01947_Mask_Mouth_Chin.jpg
3063,6401.png,334,47,461,222,face_with_mask_incorrect,3346401.png
2410,4488.png,353,62,695,616,face_with_mask,3534488.png
4447,6062.jpg,1612,155,1896,532,face_no_mask,16126062.jpg
781,5737.jpg,643,263,854,555,face_with_mask,6435737.jpg
2519,4539.png,251,0,521,407,face_other_covering,2514539.png
533,4942.png,176,236,296,382,face_with_mask,1764942.png
596,4389.png,201,5,329,180,face_with_mask_incorrect,2014389.png
26,00029_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00029_Mask_Chin.jpg
214,00237_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00237_Mask_Mouth_Chin.jpg
2063,3126.png,248,4,391,219,face_with_mask,2483126.png
2300,6110.jpg,97,74,226,235,face_other_covering,976110.jpg
1901,5264.jpg,1674,501,1811,706,face_with_mask,16745264.jpg
4085,5590.jpg,478,171,905,737,face_other_covering,4785590.jpg
4029,5573.jpg,128,32,190,115,face_no_mask,1285573.jpg
101,2886.png,453,4,713,309,face_other_covering,4532886.png
36,6255.jpg,376,215,810,595,face_other_covering,3766255.jpg
2049,2740.png,138,188,284,371,face_with_mask,1382740.png
409,6020.jpeg,186,10,548,461,face_no_mask,1866020.jpeg
814,00879_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00879_Mask_Mouth_Chin.jpg
4520,5480.jpg,110,0,618,708,face_other_covering,1105480.jpg
1447,01548_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01548_Mask_Mouth_Chin.jpg
1389,3770.png,508,109,564,175,face_with_mask,5083770.png
2126,2988.png,16,62,83,155,face_with_mask,162988.png
3540,6327.jpg,448,136,862,721,face_no_mask,4486327.jpg
251,4325.png,487,98,515,132,face_no_mask,4874325.png
4323,6175.jpg,108,116,167,184,face_other_covering,1086175.jpg
683,4766.png,0,427,21,493,face_with_mask,04766.png
686,00746_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00746_Mask_Mouth_Chin.jpg
2693,4959.png,9,115,264,388,face_other_covering,94959.png
4244,4941.png,278,170,367,259,face_with_mask,2784941.png
1111,01198_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01198_Mask_Mouth_Chin.jpg
1491,6297.jpg,467,131,528,201,face_no_mask,4676297.jpg
2743,6084.jpg,352,35,493,211,face_no_mask,3526084.jpg
233,1895.jpg,474,73,566,176,face_with_mask,4741895.jpg
3609,6377.jpg,466,108,585,239,face_no_mask,4666377.jpg
3097,4979.png,351,257,435,337,face_with_mask,3514979.png
737,3090.png,97,4,470,530,face_other_covering,973090.png
661,5133.jpg,1516,425,1574,494,face_with_mask,15165133.jpg
716,00778_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00778_Mask_Mouth_Chin.jpg
4758,3213.png,166,53,279,206,face_no_mask,1663213.png
34,3856.png,740,110,840,255,face_with_mask,7403856.png
1191,01279_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01279_Mask_Mouth_Chin.jpg
1687,2973.png,3,7,702,813,face_with_mask,32973.png
1304,4018.png,737,120,852,296,face_with_mask,7374018.png
4629,5500.jpg,713,422,863,582,face_other_covering,7135500.jpg
4625,3703.png,148,1,608,545,face_with_mask,1483703.png
750,3010.png,363,110,427,181,face_with_mask,3633010.png
4738,3818.png,525,205,546,240,face_no_mask,5253818.png
2141,2317.png,182,55,429,379,face_with_mask,1822317.png
68,00079_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00079_Mask_Mouth_Chin.jpg
816,3030.png,103,24,241,175,face_with_mask,1033030.png
3115,4054.png,45,4,379,400,face_other_covering,454054.png
313,00344_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00344_Mask_Mouth_Chin.jpg
3751,4129.png,207,117,266,185,face_with_mask,2074129.png
383,00426_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00426_Mask_Mouth_Chin.jpg
4491,4166.png,496,71,787,376,face_with_mask,4964166.png
1616,5939.jpg,120,236,200,311,face_no_mask,1205939.jpg
1640,01750_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01750_Mask_Mouth_Chin.jpg
3901,3904.png,503,151,598,303,face_with_mask,5033904.png
4145,2313.png,321,6,491,210,face_no_mask,3212313.png
2292,3414.png,80,9,223,186,face_with_mask,803414.png
3188,1953.jpg,3588,293,4059,913,face_no_mask,35881953.jpg
4642,2486.png,270,55,643,478,face_other_covering,2702486.png
2096,6010.jpg,402,123,448,189,face_no_mask,4026010.jpg
3381,4896.png,52,63,141,168,face_no_mask,524896.png
2411,3530.png,106,98,549,589,face_with_mask,1063530.png
1026,5556.jpg,1324,456,1458,613,face_no_mask,13245556.jpg
3141,2251.png,243,12,534,368,face_with_mask,2432251.png
3805,2083.jpg,101,100,586,670,face_with_mask,1012083.jpg
1623,4313.png,120,37,533,611,face_with_mask,1204313.png
1178,01266_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01266_Mask_Mouth_Chin.jpg
5023,1941.jpg,468,24,507,78,face_with_mask,4681941.jpg
3048,3788.png,210,78,243,122,face_with_mask,2103788.png
525,4667.png,98,16,348,309,face_other_covering,984667.png
1141,01228_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01228_Mask_Chin.jpg
35,5983.jpg,540,200,1796,1541,face_no_mask,5405983.jpg
3597,4212.png,348,4,744,528,face_with_mask,3484212.png
752,5529.png,388,63,604,380,face_no_mask,3885529.png
84,3293.png,333,201,535,469,face_with_mask,3333293.png
1287,01379_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01379_Mask_Nose_Mouth.jpg
1241,01331_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01331_Mask_Mouth_Chin.jpg
1263,01353_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01353_Mask_Mouth_Chin.jpg
2864,2647.png,51,8,396,426,face_with_mask,512647.png
3843,3458.png,261,107,375,274,face_with_mask,2613458.png
455,00502_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00502_Mask_Mouth_Chin.jpg
2110,4368.png,73,4,168,124,face_with_mask,734368.png
184,00206_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00206_Mask_Mouth_Chin.jpg
3412,5503.png,312,0,605,264,face_other_covering,3125503.png
3419,4039.png,419,46,572,249,face_with_mask,4194039.png
2004,4053.png,280,93,398,226,face_other_covering,2804053.png
3268,3584.png,952,368,985,412,face_other_covering,9523584.png
4439,4781.png,182,314,393,576,face_with_mask,1824781.png
2866,3643.png,843,191,1144,536,face_with_mask,8433643.png
804,00868_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00868_Mask_Mouth_Chin.jpg
1970,3630.png,167,54,479,479,face_with_mask,1673630.png
345,6204.jpg,2262,957,2425,1164,face_no_mask,22626204.jpg
43,5972.jpg,76,74,183,206,face_no_mask,765972.jpg
3882,5000.jpg,9,5,391,430,face_other_covering,95000.jpg
3879,2457.png,420,238,473,289,face_with_mask,4202457.png
2276,1836.jpg,395,6,780,383,face_with_mask,3951836.jpg
1113,01200_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01200_Mask_Mouth_Chin.jpg
1686,1912.jpg,501,51,573,140,face_with_mask,5011912.jpg
2550,3382.png,124,6,431,380,face_with_mask,1243382.png
822,00887_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00887_Mask_Chin.jpg
4659,3376.png,281,203,340,278,face_with_mask,2813376.png
2404,2724.png,207,6,378,242,face_with_mask,2072724.png
4334,6332.jpg,266,49,582,409,face_no_mask,2666332.jpg
2943,2575.png,431,130,519,259,face_no_mask,4312575.png
257,00284_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00284_Mask_Mouth_Chin.jpg
232,4354.png,416,70,495,190,face_other_covering,4164354.png
292,6000.jpg,517,259,585,352,face_no_mask,5176000.jpg
1935,4150.png,174,163,270,289,face_with_mask,1744150.png
1018,3268.png,530,101,594,177,face_with_mask,5303268.png
905,4688.png,150,236,361,497,face_with_mask,1504688.png
735,00797_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00797_Mask_Nose_Mouth.jpg
1513,4064.png,394,274,481,376,face_with_mask,3944064.png
4108,2690.png,323,4,400,95,face_with_mask,3232690.png
520,00567_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00567_Mask_Mouth_Chin.jpg
977,6007.jpg,571,216,672,343,face_no_mask,5716007.jpg
1216,5931.jpg,477,95,518,148,face_no_mask,4775931.jpg
1021,6175.jpg,610,162,653,226,face_no_mask,6106175.jpg
1229,01319_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01319_Mask_Mouth_Chin.jpg
1520,01622_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01622_Mask_Mouth_Chin.jpg
649,00705_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00705_Mask_Mouth_Chin.jpg
16,00017_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00017_Mask_Chin.jpg
3717,1980.jpg,386,99,492,234,face_with_mask,3861980.jpg
444,00491_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00491_Mask_Mouth_Chin.jpg
3740,1943.jpg,410,69,515,205,face_with_mask,4101943.jpg
2039,5974.jpg,317,109,408,208,face_no_mask,3175974.jpg
2390,6116.jpg,650,235,783,413,face_no_mask,6506116.jpg
88,4356.png,634,221,695,301,face_with_mask,6344356.png
1284,01376_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01376_Mask_Mouth_Chin.jpg
1124,4566.png,0,206,207,650,face_with_mask,04566.png
3339,4290.png,240,12,674,514,face_with_mask,2404290.png
3657,3029.png,179,5,524,481,face_other_covering,1793029.png
52,00059_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00059_Mask_Mouth_Chin.jpg
462,00509_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00509_Mask_Mouth_Chin.jpg
4568,4024.png,47,44,232,319,face_with_mask,474024.png
631,2276.png,439,158,485,232,face_with_mask,4392276.png
3680,5266.jpg,164,1,341,228,face_no_mask,1645266.jpg
1550,3810.png,203,2,291,73,face_with_mask,2033810.png
727,00789_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00789_Mask_Chin.jpg
2984,4858.png,637,0,826,176,face_with_mask,6374858.png
3389,2148.jpg,326,145,396,234,face_with_mask_incorrect,3262148.jpg
4391,4134.png,72,124,124,190,face_with_mask_incorrect,724134.png
348,00380_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00380_Mask_Mouth_Chin.jpg
3542,4252.png,237,63,272,99,face_with_mask,2374252.png
168,2841.png,422,4,957,519,face_with_mask,4222841.png
60,3638.png,393,26,483,146,face_with_mask,3933638.png
2034,5693.jpeg,669,185,877,459,face_no_mask,6695693.jpeg
3970,4450.png,58,218,340,575,face_with_mask,584450.png
1269,01360_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01360_Mask_Mouth_Chin.jpg
1597,4698.png,409,211,494,296,face_other_covering,4094698.png
3351,4052.png,404,20,665,277,face_with_mask,4044052.png
4703,4445.png,73,153,112,194,face_no_mask,734445.png
2054,4885.png,82,52,411,462,face_with_mask,824885.png
876,00945_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00945_Mask_Mouth_Chin.jpg
4536,3266.png,352,228,696,610,face_with_mask,3523266.png
878,00947_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00947_Mask_Mouth_Chin.jpg
3973,5193.jpg,3460,33,4737,1798,face_with_mask,34605193.jpg
1792,2036.jpg,30,156,243,403,face_no_mask,302036.jpg
2862,4593.png,644,170,684,216,face_with_mask,6444593.png
3536,2777.png,148,5,410,239,face_with_mask,1482777.png
528,00575_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00575_Mask_Mouth_Chin.jpg
1395,01495_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01495_Mask_Mouth_Chin.jpg
1248,4821.png,525,9,676,207,face_with_mask,5254821.png
2826,3581.png,621,137,786,308,face_with_mask,6213581.png
1925,5999.jpg,328,240,540,497,face_no_mask,3285999.jpg
868,2476.png,220,34,435,317,face_with_mask,2202476.png
1502,01604_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01604_Mask_Mouth_Chin.jpg
1645,2810.png,161,493,261,594,face_with_mask,1612810.png
2613,5164.jpg,151,66,375,380,face_with_mask,1515164.jpg
2435,3934.png,370,84,430,155,face_with_mask,3703934.png
1559,01663_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01663_Mask_Mouth_Chin.jpg
773,6031.jpg,165,42,250,154,face_no_mask,1656031.jpg
3254,3041.png,87,2,515,519,face_with_mask,873041.png
1182,4013.png,855,87,901,140,face_with_mask,8554013.png
801,2893.png,64,6,747,511,face_with_mask,642893.png
1362,01461_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01461_Mask_Mouth_Chin.jpg
2355,3907.png,262,84,456,341,face_with_mask,2623907.png
978,01055_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01055_Mask_Mouth_Chin.jpg
4395,5668.jpg,172,31,297,188,face_other_covering,1725668.jpg
4366,4396.png,261,2,627,383,face_other_covering,2614396.png
1865,01982_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01982_Mask_Mouth_Chin.jpg
