index,name,x1,x2,y1,y2,classname,newFilename
757,3351.png,27,72,89,140,face_with_mask,273351.png
1095,5944.jpg,745,130,851,267,face_no_mask,7455944.jpg
3717,5973.jpg,421,316,515,430,face_other_covering,4215973.jpg
4812,2050.jpg,231,75,288,143,face_with_mask,2312050.jpg
6123,4581.png,158,17,529,515,face_with_mask,1584581.png
2358,3862.png,304,110,444,287,face_with_mask,3043862.png
4888,5612.jpg,201,34,329,194,face_no_mask,2015612.jpg
5219,5352.jpg,148,56,641,762,face_other_covering,1485352.jpg
2004,3924.png,285,1,626,442,face_other_covering,2853924.png
5343,4943.png,273,170,341,258,face_with_mask,2734943.png
4892,5684.jpg,274,22,412,218,face_with_mask_incorrect,2745684.jpg
4681,6373.jpg,225,332,335,473,face_no_mask,2256373.jpg
4329,2507.png,268,10,572,297,face_with_mask,2682507.png
3070,1884.jpg,508,922,1929,2655,face_other_covering,5081884.jpg
353,4542.png,397,33,560,221,face_with_mask,3974542.png
1797,2084.jpg,660,93,693,137,face_with_mask,6602084.jpg
2110,3133.png,72,62,216,242,face_with_mask,723133.png
280,4296.png,782,135,850,217,face_with_mask,7824296.png
6789,2024.jpg,572,4,695,172,face_other_covering,5722024.jpg
3499,4909.png,173,59,499,487,face_with_mask,1734909.png
6510,6011.jpg,250,117,297,178,face_no_mask,2506011.jpg
5189,4119.png,201,259,242,305,face_other_covering,2014119.png
4750,4354.png,416,70,495,190,face_other_covering,4164354.png
1468,5294.jpg,229,355,583,745,face_other_covering,2295294.jpg
1334,2649.png,316,15,568,371,face_with_mask,3162649.png
2121,1851.jpg,255,180,346,303,face_no_mask,2551851.jpg
2738,3893.png,376,117,441,204,face_with_mask,3763893.png
298,6158.jpg,618,419,1113,1139,face_no_mask,6186158.jpg
5301,6341.jpg,458,436,661,692,face_no_mask,4586341.jpg
5843,6200.jpg,411,55,623,332,face_no_mask,4116200.jpg
2017,4326.png,649,81,917,360,face_with_mask,6494326.png
3479,4074.png,215,59,247,106,face_with_mask,2154074.png
1500,5179.jpg,418,35,461,87,face_with_mask,4185179.jpg
6861,4590.png,457,112,512,177,face_with_mask,4574590.png
5881,2124.jpg,1299,153,1480,374,face_no_mask,12992124.jpg
1408,4798.png,189,45,318,214,face_with_mask,1894798.png
607,2151.jpg,79,66,200,162,face_with_mask,792151.jpg
2930,3441.png,197,6,328,133,face_with_mask,1973441.png
1915,6006.jpg,11,172,209,369,face_no_mask,116006.jpg
1619,2280.png,292,95,385,201,face_other_covering,2922280.png
1338,3732.png,274,0,330,35,face_with_mask,2743732.png
3043,4766.png,578,386,621,466,face_with_mask,5784766.png
3595,5326.jpg,161,9,543,558,face_with_mask,1615326.jpg
3816,6267.jpg,897,2,1018,106,face_other_covering,8976267.jpg
3390,6090.jpg,993,906,1227,1121,face_no_mask,9936090.jpg
4183,4575.png,23,26,109,142,face_with_mask_incorrect,234575.png
739,3450.png,114,26,495,583,face_with_mask,1143450.png
4021,5613.jpg,221,25,406,250,face_no_mask,2215613.jpg
3439,2184.png,359,39,459,162,face_with_mask,3592184.png
1047,6248.jpg,42,135,111,224,face_other_covering,426248.jpg
6675,6295.jpg,211,119,338,279,face_no_mask,2116295.jpg
1824,4018.png,452,2,564,101,face_no_mask,4524018.png
5906,3932.png,183,147,243,235,face_with_mask,1833932.png
2940,3594.png,404,14,485,120,face_with_mask,4043594.png
6601,2711.png,699,43,862,211,face_other_covering,6992711.png
2375,6226.jpg,603,120,793,352,face_no_mask,6036226.jpg
215,2016.jpg,1918,321,2109,594,face_with_mask,19182016.jpg
2772,5621.jpg,105,45,260,217,face_no_mask,1055621.jpg
3832,3326.png,30,152,95,233,face_no_mask,303326.png
4188,3576.png,138,101,206,176,face_with_mask,1383576.png
863,4357.png,143,162,169,202,face_no_mask,1434357.png
2051,3935.png,285,17,371,150,face_with_mask,2853935.png
1731,4817.png,466,150,592,302,face_with_mask,4664817.png
1378,5917.jpg,297,130,547,420,face_no_mask,2975917.jpg
689,1994.jpg,327,117,600,407,face_other_covering,3271994.jpg
1744,3352.png,519,220,627,354,face_with_mask,5193352.png
3025,3273.png,90,31,218,183,face_no_mask,903273.png
3520,2419.png,186,427,268,500,face_no_mask,1862419.png
3081,3135.png,319,4,744,616,face_with_mask,3193135.png
2788,2288.png,257,70,368,209,face_with_mask,2572288.png
786,2537.png,381,264,456,354,face_no_mask,3812537.png
1508,2422.png,816,271,887,358,face_with_mask,8162422.png
1548,4445.png,367,141,411,204,face_with_mask,3674445.png
3762,4085.png,432,96,523,307,face_other_covering,4324085.png
6959,6372.jpg,280,314,493,588,face_no_mask,2806372.jpg
1403,4653.png,144,158,177,211,face_no_mask,1444653.png
1859,2051.jpg,447,20,511,101,face_with_mask,4472051.jpg
6972,2062.jpeg,2192,203,2861,942,face_other_covering,21922062.jpeg
3182,5426.jpg,152,174,558,693,face_with_mask,1525426.jpg
2474,2912.png,22,7,563,423,face_with_mask,222912.png
5568,2678.png,553,11,657,165,face_with_mask,5532678.png
4881,6079.jpg,306,21,532,294,face_other_covering,3066079.jpg
2724,5989.jpg,421,30,511,155,face_no_mask,4215989.jpg
2548,2870.png,10,146,99,257,face_with_mask,102870.png
4773,3298.png,45,6,477,495,face_with_mask,453298.png
4635,5473.jpg,486,23,841,564,face_other_covering,4865473.jpg
5924,5013.jpg,854,154,910,250,face_with_mask,8545013.jpg
1451,4976.png,422,233,557,400,face_with_mask,4224976.png
2955,2286.png,436,156,494,250,face_with_mask,4362286.png
5918,6007.jpg,6,175,112,316,face_no_mask,66007.jpg
7189,2235.png,627,187,680,244,face_with_mask,6272235.png
5005,3268.png,339,143,382,210,face_with_mask,3393268.png
4011,5030.jpg,386,0,1000,841,face_with_mask,3865030.jpg
6190,2617.png,32,186,111,275,face_with_mask,322617.png
2832,5351.jpg,74,29,712,932,face_other_covering,745351.jpg
6748,6288.jpg,533,88,586,156,face_no_mask,5336288.jpg
1065,4365.png,234,1,359,146,face_with_mask,2344365.png
453,5645.jpg,413,477,617,745,face_other_covering,4135645.jpg
1445,2343.png,283,0,822,652,face_other_covering,2832343.png
5684,3817.png,811,0,929,141,face_with_mask,8113817.png
3018,4324.png,385,151,462,269,face_with_mask,3854324.png
1847,5939.jpg,285,9,369,101,face_no_mask,2855939.jpg
2226,6228.jpg,801,367,907,463,face_no_mask,8016228.jpg
2015,3864.png,375,351,425,417,face_with_mask,3753864.png
7068,2587.png,341,25,393,83,face_with_mask,3412587.png
4657,4532.png,250,235,288,276,face_with_mask,2504532.png
4997,2223.png,27,120,215,414,face_with_mask,272223.png
1841,5734.png,263,121,486,419,face_with_mask,2635734.png
6507,3644.png,1,62,53,165,face_with_mask,13644.png
6832,6305.jpg,57,2,549,403,face_no_mask,576305.jpg
5159,3549.png,265,136,382,260,face_with_mask,2653549.png
5026,6217.jpg,94,91,223,266,face_no_mask,946217.jpg
3527,4417.png,26,8,805,574,face_with_mask,264417.png
4279,6060.jpg,146,253,291,409,face_no_mask,1466060.jpg
2367,5856.jpg,17,107,147,270,face_no_mask,175856.jpg
7209,4210.png,237,10,443,275,face_with_mask,2374210.png
3709,2578.png,222,12,715,633,face_with_mask,2222578.png
1589,3426.png,8,273,244,574,face_with_mask,83426.png
1448,3299.png,303,169,504,411,face_with_mask,3033299.png
4817,2713.png,152,6,540,467,face_with_mask,1522713.png
6392,6287.jpg,723,172,793,253,face_no_mask,7236287.jpg
1525,5041.jpeg,482,0,718,323,face_with_mask,4825041.jpeg
659,2496.png,357,26,469,192,face_with_mask,3572496.png
4526,4684.png,566,23,783,279,face_other_covering,5664684.png
1433,2439.png,3,47,202,304,face_with_mask,32439.png
3475,2072.jpg,1106,928,2481,2398,face_with_mask,11062072.jpg
5828,5090.jpg,1532,293,2006,876,face_with_mask,15325090.jpg
6006,5603.jpg,238,99,314,199,face_no_mask,2385603.jpg
4314,5628.jpg,860,116,1256,638,face_other_covering,8605628.jpg
216,2016.jpg,1351,376,1542,605,face_with_mask,13512016.jpg
4554,4858.png,204,11,319,157,face_with_mask_incorrect,2044858.png
6389,2282.png,333,139,403,234,face_with_mask,3332282.png
3856,3999.png,155,96,468,532,face_with_mask,1553999.png
2948,3731.png,116,80,219,202,face_with_mask,1163731.png
349,3371.png,438,206,506,285,face_with_mask,4383371.png
6894,6085.jpg,144,69,326,293,face_no_mask,1446085.jpg
7143,3591.png,239,66,314,159,face_with_mask,2393591.png
6498,4496.png,416,107,567,263,face_with_mask,4164496.png
1410,6338.jpg,121,151,223,275,face_other_covering,1216338.jpg
6271,5037.jpg,256,77,414,280,face_with_mask,2565037.jpg
467,6364.jpg,1690,561,1896,816,face_no_mask,16906364.jpg
2789,5069.jpg,229,0,497,315,face_with_mask,2295069.jpg
3335,6250.jpg,362,261,595,539,face_no_mask,3626250.jpg
1565,5095.jpg,634,184,704,248,face_no_mask,6345095.jpg
3837,3421.png,386,163,513,319,face_with_mask,3863421.png
5670,2104.jpg,379,38,466,174,face_with_mask,3792104.jpg
6565,2706.png,150,9,593,615,face_other_covering,1502706.png
2114,5995.jpg,413,65,495,171,face_other_covering,4135995.jpg
1491,5032.jpg,1502,0,1760,216,face_other_covering,15025032.jpg
1282,5475.jpg,710,188,1086,625,face_with_mask,7105475.jpg
1426,2092.jpg,527,75,594,157,face_with_mask,5272092.jpg
1904,2892.png,57,2,649,546,face_with_mask,572892.png
3096,2525.png,175,42,524,485,face_with_mask,1752525.png
5802,5068.jpg,294,41,459,223,face_with_mask,2945068.jpg
6623,1905.jpg,161,88,439,442,face_with_mask,1611905.jpg
850,5116.jpg,303,95,489,317,face_with_mask,3035116.jpg
3991,3666.png,40,47,328,402,face_with_mask_incorrect,403666.png
3529,5354.jpg,161,77,337,332,face_other_covering,1615354.jpg
6558,5941.jpg,445,23,643,256,face_no_mask,4455941.jpg
2605,2959.png,301,142,533,454,face_other_covering,3012959.png
2313,6183.jpg,396,375,1282,1560,face_no_mask,3966183.jpg
1454,4718.png,212,190,281,256,face_no_mask,2124718.png
1091,4146.png,81,68,543,514,face_with_mask,814146.png
5718,2157.png,7,3,413,386,face_other_covering,72157.png
6831,2565.png,178,56,379,320,face_with_mask,1782565.png
6020,1973.jpg,236,126,395,319,face_with_mask,2361973.jpg
3908,6240.jpg,136,175,320,426,face_no_mask,1366240.jpg
3375,4621.png,9,28,486,492,face_other_covering,94621.png
3845,2122.jpg,61,239,158,347,face_with_mask,612122.jpg
3034,5201.jpg,3574,991,4021,1529,face_with_mask,35745201.jpg
2543,3088.png,127,6,324,294,face_other_covering,1273088.png
3191,5106.jpg,408,2,682,240,face_with_mask,4085106.jpg
6969,3589.png,412,69,557,254,face_with_mask,4123589.png
3579,5708.jpg,384,137,769,514,face_other_covering,3845708.jpg
5692,5970.jpg,2,166,99,269,face_no_mask,25970.jpg
5206,4593.png,136,90,222,191,face_with_mask,1364593.png
7040,2775.png,385,12,680,411,face_with_mask,3852775.png
1616,3424.png,307,64,377,142,face_with_mask_incorrect,3073424.png
7138,4205.png,452,139,499,206,face_with_mask,4524205.png
4116,2256.png,387,133,441,217,face_other_covering,3872256.png
6083,2774.png,58,4,355,409,face_with_mask,582774.png
2731,4770.png,474,156,520,229,face_other_covering,4744770.png
1098,2344.png,528,44,614,173,face_with_mask,5282344.png
4299,5437.jpg,553,112,667,257,face_other_covering,5535437.jpg
5955,3938.png,483,88,646,306,face_with_mask,4833938.png
7084,2961.png,318,190,393,280,face_with_mask,3182961.png
2335,6150.jpg,30,118,81,192,face_other_covering,306150.jpg
106,4153.png,495,99,712,364,face_with_mask,4954153.png
292,3276.png,25,0,400,439,face_with_mask,253276.png
334,3494.png,809,18,892,134,face_with_mask,8093494.png
3542,5542.jpg,1467,479,1822,978,face_other_covering,14675542.jpg
6459,3677.png,185,24,566,574,face_with_mask,1853677.png
5912,3123.png,115,206,200,334,face_with_mask,1153123.png
4620,6222.jpg,302,336,474,514,face_other_covering,3026222.jpg
5297,4514.png,399,79,480,177,face_with_mask,3994514.png
3887,3943.png,360,176,658,579,face_with_mask,3603943.png
3257,4746.png,186,45,411,364,face_other_covering,1864746.png
3930,2499.png,446,57,491,100,face_no_mask,4462499.png
5362,4604.png,671,37,728,118,face_with_mask,6714604.png
5998,5181.jpg,711,109,872,290,face_with_mask,7115181.jpg
2653,3715.png,14,1,619,379,face_with_mask,143715.png
1191,3708.png,137,0,615,621,face_other_covering,1373708.png
5647,4065.png,145,0,570,418,face_with_mask,1454065.png
333,3494.png,354,8,452,132,face_with_mask,3543494.png
3359,4551.png,239,20,461,313,face_with_mask,2394551.png
3503,3382.png,124,6,431,380,face_with_mask,1243382.png
4023,2183.png,795,18,1026,281,face_with_mask,7952183.png
5740,5374.jpg,103,57,652,826,face_no_mask,1035374.jpg
6008,3792.png,315,54,524,377,face_no_mask,3153792.png
2041,4331.png,279,48,419,228,face_with_mask,2794331.png
1689,3430.png,447,272,465,300,face_no_mask,4473430.png
127,3166.png,64,126,449,464,face_with_mask,643166.png
6070,4258.png,160,5,422,393,face_other_covering,1604258.png
3609,2802.png,0,267,177,533,face_with_mask,02802.png
2150,6392.jpg,284,41,466,285,face_with_mask_incorrect,2846392.jpg
6962,2054.jpg,837,441,931,548,face_with_mask,8372054.jpg
4257,3029.png,179,5,524,481,face_other_covering,1793029.png
210,2016.jpg,442,484,716,864,face_with_mask,4422016.jpg
7043,4173.png,0,6,171,372,face_with_mask,04173.png
2482,4042.png,115,38,501,487,face_with_mask,1154042.png
2923,5731.jpg,445,66,544,195,face_no_mask,4455731.jpg
1971,3046.png,258,6,837,588,face_with_mask,2583046.png
6386,2457.png,107,234,147,279,face_with_mask,1072457.png
3065,3642.png,69,191,275,455,face_with_mask,693642.png
1806,3240.png,715,102,764,159,face_with_mask,7153240.png
7096,4141.png,709,99,759,166,face_other_covering,7094141.png
2630,5610.jpg,480,24,823,500,face_no_mask,4805610.jpg
1791,2599.png,96,7,338,396,face_with_mask,962599.png
6151,3321.png,347,262,406,344,face_with_mask,3473321.png
2797,3448.png,580,91,752,316,face_other_covering,5803448.png
3401,3469.png,380,108,482,226,face_with_mask,3803469.png
7109,2830.png,286,177,335,239,face_other_covering,2862830.png
4721,2781.png,223,30,440,351,face_with_mask,2232781.png
4084,3980.png,242,202,287,264,face_other_covering,2423980.png
2974,3747.png,88,282,350,640,face_with_mask,883747.png
75,4125.png,159,71,454,520,face_with_mask,1594125.png
6669,4093.png,255,1,591,323,face_no_mask,2554093.png
6435,4489.png,8,6,417,453,face_with_mask,84489.png
3494,2017.jpg,321,218,521,458,face_other_covering,3212017.jpg
3371,4277.png,409,36,565,209,face_with_mask,4094277.png
1774,3054.png,352,32,557,336,face_with_mask,3523054.png
545,3727.png,274,151,349,243,face_with_mask,2743727.png
1535,4814.png,825,165,922,289,face_other_covering,8254814.png
6608,2190.png,319,11,592,310,face_with_mask,3192190.png
15,3754.png,538,51,692,257,face_with_mask,5383754.png
1576,4974.png,205,63,280,150,face_other_covering,2054974.png
168,6112.jpg,64,20,216,231,face_other_covering,646112.jpg
4108,5104.jpg,274,234,326,293,face_no_mask,2745104.jpg
2435,3688.png,759,1,923,177,face_with_mask,7593688.png
4694,1818.jpg,141,128,368,422,face_with_mask,1411818.jpg
2792,4588.png,641,88,770,261,face_with_mask,6414588.png
5288,4011.png,213,464,326,585,face_with_mask,2134011.png
4306,3829.png,279,144,465,379,face_with_mask,2793829.png
586,2178.png,8,0,303,327,face_with_mask,82178.png
1278,2987.png,258,76,502,440,face_with_mask,2582987.png
5860,4073.png,454,23,974,662,face_with_mask,4544073.png
1794,2084.jpg,414,4,550,192,face_with_mask,4142084.jpg
3163,6375.jpg,215,123,400,333,face_other_covering,2156375.jpg
6584,4510.png,117,152,396,407,face_with_mask,1174510.png
3347,5135.png,216,61,234,84,face_no_mask,2165135.png
818,6161.jpg,705,116,995,430,face_no_mask,7056161.jpg
4999,5510.jpeg,1819,325,3602,2812,face_no_mask,18195510.jpeg
6263,3941.png,103,130,310,452,face_with_mask,1033941.png
6336,2144.jpg,999,161,1159,384,face_with_mask,9992144.jpg
4211,2871.png,151,78,200,145,face_with_mask,1512871.png
5158,2702.png,314,206,357,271,face_with_mask,3142702.png
2826,1957.jpg,106,119,483,604,face_no_mask,1061957.jpg
7269,3216.png,126,69,409,463,face_with_mask,1263216.png
6906,6109.jpg,145,82,264,210,face_other_covering,1456109.jpg
4075,2032.jpg,432,99,652,357,face_with_mask,4322032.jpg
2690,4671.png,556,35,691,181,face_other_covering,5564671.png
5148,3916.png,203,162,276,275,face_with_mask,2033916.png
6915,4257.png,3,6,327,459,face_with_mask,34257.png
6136,6251.jpg,206,286,669,807,face_no_mask,2066251.jpg
5101,4220.png,464,41,666,302,face_with_mask,4644220.png
2099,5979.jpg,184,28,337,248,face_no_mask,1845979.jpg
4947,3517.png,278,178,521,540,face_with_mask,2783517.png
7041,4116.png,648,74,726,183,face_other_covering,6484116.png
7002,2317.png,182,55,429,379,face_with_mask,1822317.png
1975,2277.png,46,85,70,113,face_no_mask,462277.png
7044,4173.png,515,40,715,297,face_with_mask,5154173.png
2488,2717.png,154,45,279,210,face_with_mask,1542717.png
3317,2601.png,112,5,392,366,face_with_mask,1122601.png
5469,4838.png,306,17,452,209,face_with_mask,3064838.png
2824,3395.png,150,62,482,516,face_with_mask,1503395.png
5093,3981.png,489,289,526,338,face_with_mask,4893981.png
6950,5080.jpg,281,188,362,307,face_with_mask,2815080.jpg
1513,2422.png,297,99,338,148,face_with_mask,2972422.png
3212,4826.png,413,49,450,99,face_with_mask,4134826.png
2712,4965.png,502,20,583,142,face_with_mask,5024965.png
6295,6154.jpg,116,123,164,184,face_other_covering,1166154.jpg
6061,3497.png,176,96,457,462,face_with_mask,1763497.png
7117,4998.jpg,421,39,485,127,face_with_mask,4214998.jpg
1687,4919.png,280,29,384,170,face_with_mask,2804919.png
3061,2097.jpg,234,85,554,393,face_other_covering,2342097.jpg
1092,2890.png,16,88,157,264,face_with_mask,162890.png
4222,6398.jpg,372,189,523,407,face_with_mask,3726398.jpg
6100,5422.jpg,315,301,453,487,face_with_mask,3155422.jpg
6369,6433.png,669,105,798,281,face_with_mask,6696433.png
1346,5171.jpg,585,59,706,223,face_other_covering,5855171.jpg
3757,5868.jpg,539,165,660,312,face_no_mask,5395868.jpg
4396,5008.jpg,113,60,394,466,face_with_mask,1135008.jpg
4883,1872.jpg,1015,106,1209,295,face_with_mask_incorrect,10151872.jpg
6231,6012.jpg,173,54,266,161,face_no_mask,1736012.jpg
1280,6214.jpg,261,127,666,639,face_no_mask,2616214.jpg
4462,3816.png,426,14,551,171,face_with_mask,4263816.png
5467,3826.png,270,19,319,90,face_with_mask,2703826.png
2359,2576.png,195,8,416,266,face_other_covering,1952576.png
572,6309.jpg,146,23,264,177,face_no_mask,1466309.jpg
6401,5999.jpg,328,240,540,497,face_no_mask,3285999.jpg
5964,3634.png,224,48,316,163,face_other_covering,2243634.png
3718,5070.jpg,55,0,369,463,face_with_mask,555070.jpg
6847,4659.png,137,57,193,137,face_with_mask,1374659.png
6173,6432.jpg,331,50,438,183,face_with_mask,3316432.jpg
4165,2573.png,104,199,131,230,face_with_mask,1042573.png
4836,4084.png,257,26,305,83,face_with_mask,2574084.png
2987,5666.jpg,420,5,531,89,face_with_mask,4205666.jpg
3090,4302.png,131,132,199,224,face_with_mask,1314302.png
5838,4334.png,44,154,231,428,face_with_mask,444334.png
3728,4986.png,324,47,438,189,face_with_mask,3244986.png
4905,6113.jpg,864,31,1016,208,face_no_mask,8646113.jpg
710,3101.png,123,6,527,524,face_with_mask,1233101.png
5379,5176.jpg,450,165,634,350,face_other_covering,4505176.jpg
2866,3130.png,127,9,305,195,face_with_mask,1273130.png
2330,6150.jpg,134,174,191,237,face_no_mask,1346150.jpg
1762,3648.png,405,96,521,375,face_with_mask_incorrect,4053648.png
5798,5152.jpg,401,60,702,454,face_with_mask,4015152.jpg
6310,2631.png,0,246,173,560,face_other_covering,02631.png
6353,5504.jpg,245,11,512,384,face_other_covering,2455504.jpg
1585,4400.png,345,77,459,228,face_with_mask,3454400.png
2539,3694.png,116,286,429,677,face_with_mask,1163694.png
3193,5736.jpg,210,129,559,481,face_with_mask,2105736.jpg
6111,5962.jpg,521,413,589,496,face_other_covering,5215962.jpg
699,6278.jpg,768,77,862,192,face_no_mask,7686278.jpg
3898,6209.jpg,70,56,121,117,face_other_covering,706209.jpg
3139,1914.jpg,186,22,255,96,face_with_mask,1861914.jpg
1555,2866.png,405,107,598,327,face_with_mask,4052866.png
2715,3292.png,147,171,268,319,face_other_covering,1473292.png
6493,2657.png,195,55,471,376,face_with_mask,1952657.png
3848,2122.jpg,427,330,493,415,face_with_mask,4272122.jpg
1188,2152.jpg,150,40,328,290,face_with_mask,1502152.jpg
4039,2139.jpg,257,103,378,257,face_other_covering,2572139.jpg
6872,6316.jpg,869,128,924,188,face_no_mask,8696316.jpg
5945,2077.jpg,109,158,322,364,face_with_mask,1092077.jpg
3207,5913.jpg,585,224,640,289,face_other_covering,5855913.jpg
1511,2422.png,477,108,523,163,face_with_mask,4772422.png
3274,3366.png,140,319,173,357,face_with_mask,1403366.png
2512,5480.jpg,572,6,831,504,face_with_mask,5725480.jpg
4487,4039.png,59,180,121,262,face_no_mask,594039.png
3452,2165.png,412,52,680,434,face_other_covering,4122165.png
4090,5673.jpg,402,211,572,461,face_no_mask,4025673.jpg
3462,3733.png,542,183,623,286,face_with_mask,5423733.png
7025,5520.jpg,530,193,1059,841,face_other_covering,5305520.jpg
2867,2339.png,197,31,527,518,face_with_mask,1972339.png
2991,4668.png,140,5,441,433,face_other_covering,1404668.png
1110,5483.jpg,216,40,306,158,face_other_covering,2165483.jpg
796,1838.jpg,403,80,482,175,face_with_mask,4031838.jpg
563,3515.png,67,325,97,364,face_no_mask,673515.png
2178,4309.png,30,4,484,482,face_with_mask,304309.png
6434,4564.png,456,82,587,244,face_with_mask,4564564.png
5929,5013.jpg,703,146,785,233,face_with_mask,7035013.jpg
3945,2529.png,180,7,491,358,face_other_covering,1802529.png
6627,5092.jpg,38,75,93,167,face_with_mask,385092.jpg
2895,4171.png,197,81,265,166,face_with_mask,1974171.png
3616,5573.jpg,295,81,355,158,face_no_mask,2955573.jpg
4377,4672.png,177,67,494,505,face_other_covering,1774672.png
5099,5235.jpg,305,76,537,488,face_no_mask,3055235.jpg
4542,5332.jpg,118,64,508,623,face_no_mask,1185332.jpg
5452,4460.png,225,105,266,168,face_with_mask,2254460.png
3947,2880.png,4,5,212,315,face_with_mask,42880.png
1122,2095.jpg,562,42,699,211,face_other_covering,5622095.jpg
135,2492.png,304,88,331,129,face_with_mask,3042492.png
5053,5991.jpg,295,34,369,115,face_no_mask,2955991.jpg
3220,4285.png,109,8,675,538,face_with_mask,1094285.png
4489,5591.jpg,583,313,713,504,face_with_mask,5835591.jpg
4906,6113.jpg,642,5,792,199,face_no_mask,6426113.jpg
5034,5324.jpg,126,1,382,284,face_other_covering,1265324.jpg
4889,5612.jpg,473,87,583,231,face_no_mask,4735612.jpg
1455,3186.png,197,40,267,132,face_with_mask,1973186.png
2652,3132.png,206,112,267,185,face_with_mask,2063132.png
2947,4328.png,342,57,508,281,face_with_mask,3424328.png
5866,6294.jpg,502,78,546,134,face_no_mask,5026294.jpg
7171,3719.png,160,162,225,252,face_with_mask,1603719.png
6778,6148.jpg,300,44,1208,1005,face_other_covering,3006148.jpg
4744,3496.png,209,79,428,352,face_with_mask,2093496.png
5473,5450.jpg,280,2,504,295,face_other_covering,2805450.jpg
2922,3116.png,13,0,680,551,face_other_covering,133116.png
1493,5179.jpg,291,26,393,167,face_with_mask,2915179.jpg
1771,5924.jpg,6,350,205,562,face_other_covering,65924.jpg
2942,3594.png,738,53,768,154,face_with_mask,7383594.png
3673,2440.png,655,119,883,354,face_with_mask,6552440.png
7019,2044.jpg,289,52,373,124,face_with_mask,2892044.jpg
7165,5717.jpg,418,35,1140,694,face_other_covering,4185717.jpg
1439,5700.jpg,505,213,920,776,face_other_covering,5055700.jpg
1504,5179.jpg,581,36,632,100,face_other_covering,5815179.jpg
76,5820.jpg,124,41,257,189,face_no_mask,1245820.jpg
4658,4532.png,327,327,373,397,face_with_mask,3274532.png
2297,6241.jpg,308,175,361,240,face_no_mask,3086241.jpg
1315,5643.jpg,217,11,1048,971,face_other_covering,2175643.jpg
5187,4119.png,292,75,383,183,face_with_mask,2924119.png
956,4991.jpg,412,25,815,608,face_with_mask,4124991.jpg
5414,3600.png,190,93,379,249,face_other_covering,1903600.png
1112,5483.jpg,456,82,518,164,face_other_covering,4565483.jpg
3486,4327.png,152,28,375,352,face_with_mask,1524327.png
0,2756.png,69,126,294,392,face_with_mask,692756.png
6784,3738.png,398,213,456,275,face_with_mask,3983738.png
5905,5514.jpg,947,156,1449,763,face_with_mask,9475514.jpg
6027,4192.png,162,18,462,435,face_with_mask,1624192.png
6816,6068.jpg,183,104,229,165,face_no_mask,1836068.jpg
6500,5260.jpg,333,107,534,414,face_with_mask,3335260.jpg
4833,2063.jpg,276,208,738,791,face_with_mask,2762063.jpg
6036,2555.png,164,87,326,324,face_with_mask,1642555.png
3612,5359.jpg,357,137,557,390,face_other_covering,3575359.jpg
2561,3413.png,381,28,533,238,face_with_mask,3813413.png
7125,4768.png,237,99,302,184,face_with_mask,2374768.png
753,5217.jpg,1130,1205,1875,2038,face_with_mask,11305217.jpg
3625,6049.jpg,1,179,249,420,face_no_mask,16049.jpg
482,4108.png,297,32,539,380,face_other_covering,2974108.png
4051,5335.jpg,465,82,554,192,face_other_covering,4655335.jpg
80,3160.png,63,6,397,398,face_with_mask,633160.png
132,2492.png,218,63,238,85,face_no_mask,2182492.png
4015,4089.png,573,130,683,285,face_with_mask,5734089.png
859,3799.png,416,55,550,254,face_with_mask,4163799.png
4237,4566.png,0,206,207,650,face_with_mask,04566.png
6195,4381.png,440,153,619,363,face_with_mask,4404381.png
2006,4236.png,332,2,453,190,face_with_mask,3324236.png
6034,2182.png,347,40,619,322,face_with_mask,3472182.png
4065,4620.png,360,97,473,243,face_with_mask,3604620.png
468,6364.jpg,1968,561,2196,778,face_no_mask,19686364.jpg
3631,5730.jpg,645,49,705,110,face_no_mask,6455730.jpg
1804,3240.png,334,197,421,295,face_with_mask,3343240.png
6164,3308.png,402,108,426,138,face_no_mask,4023308.png
3697,3978.png,2,69,67,184,face_with_mask,23978.png
2856,3241.png,250,28,410,264,face_with_mask,2503241.png
1709,4807.png,131,7,581,601,face_with_mask,1314807.png
2243,2675.png,336,50,415,156,face_with_mask,3362675.png
2953,2286.png,678,161,737,225,face_with_mask,6782286.png
21,4650.png,58,6,186,132,face_with_mask,584650.png
3378,5151.jpg,412,156,432,185,face_with_mask,4125151.jpg
3170,5985.jpg,748,256,825,362,face_no_mask,7485985.jpg
5539,4086.png,65,167,87,201,face_with_mask,654086.png
2538,2262.png,234,7,321,103,face_with_mask,2342262.png
905,5064.jpg,142,23,476,455,face_with_mask,1425064.jpg
6766,3592.png,358,0,598,234,face_with_mask,3583592.png
172,6102.jpg,295,88,356,180,face_no_mask,2956102.jpg
6650,5010.jpg,324,186,380,258,face_with_mask,3245010.jpg
5752,1954.jpg,292,119,658,567,face_with_mask,2921954.jpg
625,5154.jpeg,603,19,901,471,face_with_mask,6035154.jpeg
3064,3642.png,282,170,436,374,face_with_mask,2823642.png
6101,2864.png,260,5,424,173,face_with_mask,2602864.png
4748,4354.png,432,177,553,339,face_with_mask,4324354.png
773,5219.jpg,324,45,373,103,face_with_mask,3245219.jpg
6677,5121.jpg,46,88,128,211,face_with_mask,465121.jpg
6842,3696.png,672,184,875,426,face_other_covering,6723696.png
5308,5083.jpg,135,74,366,366,face_with_mask,1355083.jpg
7010,4368.png,171,50,228,118,face_with_mask,1714368.png
